raw,filtered,baseline,delta,event,coin_in,state
31853,31324,30101,1223,0,1,0
30880,31279,30102,1177,0,1,0
8201,28972,30059,-1087,0,1,0
30344,29109,30059,-950,0,1,0
30205,29218,30060,-841,0,1,0
30304,29327,30060,-733,0,1,0
30265,29421,30060,-640,0,1,0
30304,29509,30061,-552,0,1,0
30265,29585,30061,-477,0,1,0
30304,29657,30062,-405,0,1,0
30245,29715,30062,-347,0,1,0
30245,29768,30063,-294,0,1,0
30245,29816,30063,-247,0,1,0
30304,29865,30063,-199,0,1,0
30205,29899,30064,-165,0,1,0
30205,29929,30064,-135,0,1,0
30205,29957,30064,-107,0,1,0
30205,29982,30065,-83,0,1,0
30205,30004,30065,-61,0,1,0
30205,30024,30065,-41,0,1,0
30146,30036,30065,-29,0,1,0
30205,30053,30066,-12,0,1,0
30146,30063,30066,-3,0,1,0
30205,30077,30066,11,0,1,0
30165,30086,30066,19,0,1,0
30165,30094,30066,27,0,1,0
30205,30105,30067,38,0,1,0
30165,30111,30067,44,0,1,0
30205,30120,30067,53,0,1,0
30165,30125,30067,57,0,1,0
30165,30129,30068,61,0,1,0
30205,30136,30068,68,0,1,0
30205,30143,30068,75,0,1,0
30165,30145,30068,77,0,1,0
30165,30147,30069,79,0,1,0
30165,30149,30069,80,0,1,0
30245,30159,30069,90,0,1,0
30205,30163,30069,94,0,1,0
30205,30167,30070,98,0,1,0
30702,30221,30071,150,0,1,0
30324,30231,30071,160,0,1,0
30205,30229,30072,157,0,1,0
30404,30246,30072,174,0,1,0
30324,30254,30073,181,0,1,0
31258,30354,30075,279,0,1,0
31834,30502,30079,424,0,1,0
31774,30629,30082,547,0,1,0
31774,30744,30085,658,0,1,0
31675,30837,30089,748,0,1,0
30205,30774,30089,685,0,1,0
30165,30713,30089,624,0,1,0
30304,30672,30089,583,0,1,0
30265,30631,30090,541,0,1,0
30205,30589,30090,499,0,1,0
30205,30550,30090,460,0,1,0
30304,30526,30091,435,0,1,0
30205,30494,30091,403,0,1,0
30205,30465,30091,374,0,1,0
30165,30435,30091,343,0,1,0
30205,30412,30092,320,0,1,0
30205,30391,30092,299,0,1,0
30245,30377,30092,284,0,1,0
30146,30353,30092,261,0,1,0
30205,30339,30092,246,0,1,0
30146,30319,30093,227,0,1,0
30146,30302,30093,209,0,1,0
30165,30288,30093,195,0,1,0
30165,30276,30093,183,0,1,0
30146,30263,30093,170,0,1,0
30146,30251,30093,158,0,1,0
30106,30237,30093,144,0,1,0
30205,30234,30093,140,0,1,0
30205,30231,30094,137,0,1,0
30146,30222,30094,128,0,1,0
30146,30215,30094,121,0,1,0
30146,30208,30094,114,0,1,0
30106,30198,30094,104,0,1,0
30205,30198,30094,104,0,1,0
30165,30195,30094,101,0,1,0
30205,30196,30095,101,0,1,0
30146,30191,30095,96,0,1,0
30146,30186,30095,92,0,1,0
30165,30184,30095,89,0,1,0
30245,30190,30095,95,0,1,0
30146,30186,30095,91,0,1,0
30165,30184,30096,88,0,1,0
30205,30186,30096,90,0,1,0
30146,30182,30096,86,0,1,0
30165,30180,30096,84,0,1,0
30165,30179,30096,83,0,1,0
30165,30177,30096,81,0,1,0
30165,30176,30096,80,0,1,0
30146,30173,30097,77,0,1,0
30205,30176,30097,80,0,1,0
30146,30173,30097,76,0,1,0
30146,30171,30097,74,0,1,0
30205,30174,30097,77,0,1,0
30205,30177,30097,80,0,1,0
30205,30180,30098,82,0,1,0
30205,30182,30098,85,0,1,0
30165,30181,30098,83,0,1,0
30205,30183,30098,85,0,1,0
30205,30185,30098,87,0,1,0
30245,30191,30099,93,0,1,0
30165,30189,30099,90,0,1,0
30205,30190,30099,91,0,1,0
30165,30188,30099,89,0,1,0
30165,30185,30099,86,0,1,0
30165,30183,30099,84,0,1,0
30165,30182,30100,82,0,1,0
30146,30178,30100,78,0,1,0
30146,30175,30100,75,0,1,0
30165,30174,30100,74,0,1,0
30165,30173,30100,73,0,1,0
30165,30172,30100,72,0,1,0
30146,30170,30100,69,0,1,0
30165,30169,30100,69,0,1,0
30165,30169,30100,68,0,1,0
30146,30166,30101,66,0,1,0
30146,30164,30101,64,0,1,0
30205,30168,30101,68,0,1,0
30165,30168,30101,67,0,1,0
30146,30166,30101,65,0,1,0
30205,30170,30101,68,0,1,0
30165,30169,30101,68,0,1,0
30205,30173,30102,71,0,1,0
30146,30170,30102,68,0,1,0
30165,30170,30102,68,0,1,0
